text_raw,text_clean,label,platform
"Sách đẹp, giao nhanh đúng giờ, nội dung hay, mình hay mua hàng ở trên Tiki nên cực kỳ là an tâm luôn. Cho hẳn shop 5 sao.",sách đẹp giao nhanh đúng giờ nội_dung mua hàng trên tiki cực_kỳ an_tâm luôn hẳn shop sao,Positive,tiki
Chưa đọc nhưng hình thức oki,chưa đọc nhưng hình_thức oki,Positive,tiki
"Giao hàng nhanh, nội dung sách hay nhưng chất lượng in không tốt lắm, nhiều trang bị mờ, mất chữ.",giao hàng nhanh nội_dung sách nhưng chất_lượng in tốt nhiều trang_bị mờ mất chữ,Positive,tiki
"ngắn, gọn,giao nhanh",ngắn_gọn giao nhanh,Positive,tiki
"Nội dung sách rất hay. Mở mang suy nghĩ dễ chịu hơn về tiền - điều mà nghe ra có vẻ rất to tát.
Recommend",nội_dung sách mở_mang suy_nghĩ dễ_chịu tiền điều nghe_ra có_vẻ to_tát recommend,Positive,tiki
Oke,tốt,Positive,tiki
Sách dính các trang vào nhau,sách dính trang vào nhau,Negative,tiki
"Sách rất đẹp, nội dung bổ ích, thiết thực. 🥰🥰🥰",sách đẹp nội_dung bổ_ích thiết_thực,Positive,tiki
"Giao nhanh, giá siêu tốt, chất lượng sách khỏi bàn, 5 sao",giao nhanh giá siêu tốt chất_lượng sách khỏi bàn sao,Positive,tiki
cuốn này dở. nói lòng vòng ko biết do bản dịch hay do tác giả nhưng viết cũng hơi có ý nhưng diễn giải mắc mệt.,cuốn dở nói lòng_vòng biết do bản dịch do tác_giả nhưng viết hơi nhưng diễn_giải mắc mệt,Negative,tiki
"khâu đóng gói quá tệ
ko lót chống nước, này mà gặp mưa thì thôi rồi luôn. ko lót chống sốc, dễ bị hư bìa sách.",khâu đóng_gói quá tệ lót chống nước gặp mưa thì_thôi rồi luôn lót chống sốc dễ hư bìa sách,Negative,tiki
"Giao hàng nhanh, bạn shiper lịch sự. Sách đẹp, nội dung ok, ai cũng nên đọc, đặc biệt là các bạn trẻ nên đọc càng sớm càng tốt.",giao hàng nhanh shiper lịch_sự sách đẹp nội_dung tốt ai cũng_nên đọc đặc_biệt trẻ đọc càng sớm càng tốt,Positive,tiki
"Tiki giao hàng nhanh và sản phẩm đóng gói cẩn thận, nguyên vẹn khi đến tay khách hàng.",tiki giao hàng nhanh sản_phẩm đóng_gói cẩn_thận nguyên_vẹn đến tay khách_hàng,Positive,tiki
sách hay. đúng mô tả,sách đúng mô_tả,Positive,tiki
Sách đẹp chưa đọc,sách đẹp chưa đọc,Positive,tiki
"Cuốn sách tổng hợp những kiến thức, tư duy về Tiền giúp người đọc có cái nhìn gợi mở hơn về tiền bạc nói chung và tư duy đầu tư tiền nói riêng. Đọc 1 lần sẽ không thấm nhưng 2-3 lần thì sẽ hiểu nhiêu hơn.",cuốn sách tổng_hợp kiến_thức tư_duy tiền giúp người đọc cái nhìn gợi_mở tiền_bạc nói_chung tư_duy đầu_tư tiền nói_riêng đọc lần thấm nhưng lần hiểu nhiêu,Positive,tiki
"Thực sự sách rất hay,hiểu thêm rất nhiều về vấn đề quanh đồng tiền và những điều có thể áp dụng được trong cả kinh doanh",thực_sự sách hiểu thêm nhiều vấn_đề quanh đồng_tiền điều có_thể áp_dụng cả kinh_doanh,Positive,tiki
sách đẹp,sách đẹp,Positive,tiki
"sách đẹp nhưng mà đóng gói không có chống sốc làm hư góc sách. bạn nào mà
kỹ tính như mình chắc không hợp mua sách ở đây đâu😢.",sách đẹp nhưng_mà đóng_gói chống sốc làm hư góc sách nào kỹ_tính chắc hợp mua sách đâu,Positive,tiki
"Tiki giao hàng rất nhanh, hôm trước đặt hôm sau đã có.
Còn về cuốn sách thì nội dung tuyệt vời, nó nói về cách mà con người suy nghĩ, hành động với tiền bạc. Rất hay. 100% đáng mua.",tiki giao hàng nhanh hôm trước đặt hôm sau còn cuốn sách nội_dung tuyệt_vời nó nói cách con_người suy_nghĩ hành_động tiền_bạc 100 đáng mua,Positive,tiki
"Tiki giao nhanh, chất lượng sách thì miễn phải bàn, ai muốn cải thuện kĩ năng xài tiền và tiết kiệm hoặc theo gương các ông trùm tài chính thì đây là những cuốn sách tham khảo rất hay",tiki giao nhanh chất_lượng sách miễn phải bàn ai muốn cải_thuện kĩ_năng xài tiền tiết_kiệm gương ông trùm tài_chính cuốn sách tham_khảo,Positive,tiki
"sách nói về tiền rất hay.bên cạnh cuốn này còn có ""hiểu hết về tiền"",""linh hồn của tiền"" mn nên đọc",sách nói tiền bên cạnh cuốn còn hiểu hết tiền linh_hồn tiền mn đọc,Positive,tiki
Đẹp. Hình ảnh chỉ mang tính chất minh hoạ.,đẹp hình_ảnh mang tính_chất_minh họa,Positive,tiki
"sách hơi bụi nha, đóng gói sơ xài ko bọc chống sốc, may quyển này nằm giữa số sách mình đặt nên ko móp góc:( 
Không có kèm bookmark buồn ghê:(",sách hơi bụi_nha đóng_gói sơ_xài bọc chống sốc may_quyển nằm giữa số sách đặt móp_góc kèm bookmark buồn ghê,Positive,tiki
"Sách hay, nhưng bản dịch tệ dã man, người dịch không có kiến thức về tài chính nên dịch nhiều chỗ tối nghĩa và rườm rà.",sách nhưng bản dịch_tệ dã_man người dịch kiến_thức tài_chính dịch nhiều chỗ tối_nghĩa rườm_rà,Positive,tiki
Một cuốn sách giúp mình có được cái nhìn mới về chủ đề tài chính cá nhân và tiết kiệm. Rất hay. Rất thú vị. Rất bổ ích. Nên đọc ạ.,cuốn sách giúp được_cái nhìn mới chủ_đề tài_chính cá_nhân tiết_kiệm thú_vị bổ_ích đọc,Positive,tiki
"Sách rất bổ ích, phù hợp để các bạn trẻ đọc để bổ sung thêm kiến thức tài chính, đặc biệt là tài chính cá nhân.",sách bổ_ích phù_hợp trẻ đọc bổ_sung thêm kiến_thức tài_chính đặc_biệt tài_chính cá_nhân,Positive,tiki
"sách hay nhưng người dịch tệ quá, toàn câu tối nghĩa. phải đọc lại 2, 3 lần và căng não suy nghĩ mới hiểu được. nhà xuất bản cần kiểm tra lại bản dịch trước khi xuất bản",sách nhưng người dịch_tệ quá toàn câu tối_nghĩa phải đọc lần căng não suy_nghĩ mới hiểu nhà_xuất_bản cần kiểm_tra bản dịch trước xuất_bản,Neutral,tiki
"Đóng gói cẩn thận.chất liệu in tốt
Về nội dung do chưa đọc hết nên chưa thể có đánh giá đầy đủ",đóng_gói cẩn_thận chất_liệu in tốt nội_dung do chưa đọc hết chưa_thể đánh_giá đầy_đủ,Positive,tiki
"sách đẹp, ổn, nhưng mà mình tưởng có bìa sách to bọc ở ngoài, hoá ra cuốn này lại không thấy, thanh toán nhanh không rườm rà, cảm ơn shop",sách đẹp_ổn nhưng_mà tưởng bìa sách to_bọc ngoài hóa ra cuốn thấy thanh_toán nhanh rườm_rà cảm_ơn shop,Positive,tiki
"Sộc ngay mùi giấy mới vào mũi luôn. Giao hành nhanh, shipper thân thiện cực :>",sộc ngay mùi giấy mới vào mũi luôn giao_hành nhanh shipper thân_thiện cực,Positive,tiki
giao hàng nhanh sách đóng gói kĩ càng thấy nội dung rất hay mọi người nên mua đọc thử,giao hàng nhanh sách đóng_gói kĩ càng thấy nội_dung mọi người mua đọc thử,Positive,tiki
"Thùng giấy ko thể tệ hơn, sách cũng ko có bọc kính bảo vệ. Sách ko hư hại gì là mừng rồi. Mong tiki cải thiện chất lượng đóng gói.",thùng giấy không_thể tệ sách bọc_kính bảo_vệ sách hư_hại gì mừng rồi mong tiki cải_thiện chất_lượng đóng_gói,Positive,tiki
Sách không bọc ni lông khi giao hàng,sách bọc ni_lông giao hàng,Neutral,tiki
"Giao hàng nhanh, sách nhận được ok.",giao hàng nhanh sách nhận tốt,Positive,tiki
Rất hay và súc tích! Thích hợp cho người bận rộn chỉ có thể đọc 1-2 chương mỗi lần.,súc_tích thích_hợp người bận_rộn có_thể đọc chương mỗi lần,Positive,tiki
Sách in ấn rất tốt giao hàng cẩn thận nữa,sách in_ấn tốt giao hàng cẩn_thận nữa,Positive,tiki
"Sách hay, đóng gói cẩn thân. Cám ơn",sách đóng_gói cẩn_thân cám_ơn,Positive,tiki
"Giao cực nhanh, đặt hàng lúc 7 rưỡi tối, 9h sáng ngày hôm sau nhận đc rồi",giao cực nhanh đặt_hàng lúc rưỡi tối sáng ngày hôm sau nhận rồi,Positive,tiki
"Tiền là sức bật của lò xo, lò nỗi lo của tuổi trẻ và sức khỏe của người già",tiền sức_bật lò_xo lò nỗi lo tuổi_trẻ sức_khỏe người già,Positive,tiki
Nghe sách nói Thấy được giá trị và ngôn tùe sử dụng rất dễ hiểu,nghe sách nói thấy giá_trị ngôn_tùe sử_dụng dễ hiểu,Positive,tiki
"Thông điệp thực tế, hợp thời và lý thú về tư duy tiền bạc thế kỷ 21.
Các sự kiện gần đây nhất cũng được tác giả đề cập cùng cái nhìn mới. Cảm ơn 1980 cùng NXB đã đem về các đầu sách mới và có ích như thế này",thông_điệp thực_tế hợp_thời lý_thú tư_duy tiền_bạc thế_kỷ 21 sự_kiện gần tác_giả đề_cập cùng cái nhìn mới cảm_ơn 1980 cùng nxb đem đầu_sách mới có_ích thế_này,Positive,tiki
"không có bao bọc sách, sách bị móp cạnh trong quá trình vận chuyển",bao_bọc sách sách móp cạnh quá_trình vận_chuyển,Negative,tiki
"Sách bị dơ, nhận được hàng thì thấy thùng ở ngoài bị rách luôn",sách dơ nhận hàng thấy thùng ngoài rách luôn,Neutral,tiki
"Nội dung hay, sách đẹp",nội_dung sách đẹp,Positive,tiki
"Hình thức đẹp. Sách store giao mình bị lỗi cắt giấy góc nhưng không nhiều lắm nên không complain.
Nội dung chưa đọc. Mình sẽ review sau",hình_thức đẹp sách store giao lỗi cắt giấy góc nhưng nhiều complain nội_dung chưa đọc review sau,Positive,tiki
"giao nhanh như một cơn gió, hình như chưa tới 2 tiếng",giao nhanh cơn gió hình_như chưa tới tiếng,Positive,tiki
Chủ yếu sách nói về tiết kiệm tiền. Hết.,chủ_yếu sách nói tiết_kiệm tiền hết,Positive,tiki
"Nội dung sách hay. Phần dịch mình cảm thấy khó chịu, ko phủ nhân công người dịch. Nhưng có những đoạn đọc ko hiểu dc.",nội_dung sách phần dịch cảm_thấy khó_chịu phủ nhân_công người dịch nhưng đoạn đọc hiểu,Positive,tiki
"Những góc nhìn về tiền rất hay, nên đọc",góc nhìn tiền đọc,Positive,tiki
"Bọc sách cực tệ, không thể chấp nhận được",bọc sách cực_tệ không_thể chấp_nhận,Negative,tiki
"Tôi mới mua cuốn này, đọc đến chương 12 thì thiếu hơn 10 trang. Vậy đây là sách chuẩn ko vậy ad?",mới mua cuốn đọc đến chương 12 thiếu 10 trang sách chuẩn admin,Neutral,tiki
"sách hay, nhưng tiki đoang gói làm mình rén thật sự.
 móp góc,móp cạnh đủ cả",sách nhưng tiki đoang_gói làm rén thật_sự móp_góc móp cạnh đủ cả,Positive,tiki
Sách đẹp bọc cẩn thận,sách đẹp_bọc cẩn_thận,Positive,tiki
Hdjjdkdkkksnsnbsbsbhsjabsv shhavsbals s úbsjskens s xudjsnsn s d d ksjsjs,hdjjdkdkkksnsnbsbsbhsjabsv shhavsbals úbsjskens xudjsnsn ksjsjs,Positive,tiki
"Giao hàng nhanh, đóng gói kỹ càng sách mới. Mua đúng dịp sale lại còn được giảm phí ship, xuất sắc luôn",giao hàng nhanh đóng_gói kỹ_càng sách mới mua đúng dịp sale còn giảm phí giao hàng xuất_sắc luôn,Positive,tiki
"Nd sách quá tuyệt vời lên đọc một lần, hướng dẫn và những lời khuyên sử dụng tiền hợp lý và nhiều lý do vì sao ta hay tiêu tiền như vậy các khắc phục.",nd sách quá tuyệt_vời lên đọc lần hướng_dẫn lời khuyên sử_dụng tiền hợp_lý nhiều lý_do sao ta tiêu tiền như_vậy khắc_phục,Positive,tiki
"sách này của tác giả Mĩ nên nội dung đậm chất Mĩ, cũng có nhắc chút đến Việt Nam. Đọc để nâng cao hiểu biết thoii",sách tác_giả mĩ nội_dung đậm_chất mĩ nhắc chút đến việt_nam đọc nâng cao hiểu_biết thoii,Positive,tiki
"Nội dung khá hay, sách chia nhiều chương ngắn, k dài dòng dễ đọc.",nội_dung khá sách chia nhiều chương ngắn dài_dòng dễ đọc,Positive,tiki
kiến thức tài chính thật tuyệt vời. giúp mình bỏ 1 số việc xấu trong việc quản lý chi tiêu,kiến_thức tài_chính thật tuyệt_vời giúp bỏ số việc xấu việc quản_lý chi_tiêu,Positive,tiki
"Ship thì nhanh, nhưng mà sách thì nát! Chán",giao hàng nhanh nhưng_mà sách nát chán,Negative,tiki
"Chất lượng tốt, nội dung hay.",chất_lượng tốt nội_dung,Positive,tiki
Kiến thức hay và hữu ích.,kiến_thức hữu_ích,Positive,tiki
"Ko gặp vấn đề về sách mà gặp shiper nhận tiền 2 lần, đã dặn là gửi hàng nhờ nhà ng quen rồi chuyển khoản, thế mà khi nhà ng quen gửi tiền cũng lấy, rồi chuyển khoản sang cũng im re nhận nốt. Khi hỏi thì lại chối là đơn nhiều ko nhớ??? Vẫn nhớ đơn gửi vẫn nhận tiền mà lại ko biết dư bao nhiêu???",gặp vấn_đề sách gặp shiper nhận tiền lần dặn gửi hàng nhờ nhà ng quen rồi chuyển_khoản thế_mà nhà ng quen gửi tiền lấy rồi chuyển_khoản sang im_rẻ nhận nốt hỏi chối đơn nhiều nhớ nhớ đơn gửi nhận tiền mà_lại biết dư bao_nhiêu,Negative,tiki
"In ấn: tốt, rõ, chất lượng giấy ok, màu giấy vàng nhẹ dịu mắt
Bao bì: còn seal, bao bọc cẩn thận
Nội dung: quá ok, đúng là sách best seller mà mọi người khuyên nên đọc để cải thiện tư duy tài chính. Đọc cuốn 1 này thì nhẹ nhàng, chủ yếu là tác giả nói về cách tư duy, suy nghĩ đúng về tiền bạc và chọn công việc như thế nào là phù hợp để mang lại cho mình sự tự do tài chính trong tương lai. Ngoài ra tác giả còn nói thêm về tư duy đúng trong cuộc sống như làm việc ko nên vì tiền mà nên làm để học, nên duy trì sự học dài lâu để bản thân ko bị tụt lại so với thời đại, nếu chịu mở lòng thì cơ hội kinh doanh luôn ở quanh bạn, cách để tiền ngày càng sinh đẻ thêm,... Có 1 điều minh thấy tâm đắc là tác giả nói mình nên xem tiền là công cụ chứ ko nên xem là mục đích của cuộc đời, mục đích cuộc đời nên là cái gì đó lớn lao cao cả và tiền bạc dư giả là món quà đi kèm khi mình thực hiện điều cao cả đó. Ngoài ra mình thấy việc tác giả giữ góc nhìn trung lập và học hỏi từ tư duy của 2 người cha là một góc nhìn hay, giúp mình ko bị thiên kiến mà chọn lọc được những cái hay để giúp mình sống tốt hơn. Mình thấy tư duy của tác giả rất đáng học hỏi, nhất là cho người trẻ, sinh viên như mình.",in_ấn tốt rõ chất_lượng giấy tốt màu giấy vàng nhẹ dịu mắt bao_bì còn seal bao_bọc cẩn_thận nội_dung quá tốt đúng sách best_seller mọi người khuyên đọc cải_thiện tư_duy tài_chính đọc cuốn nhẹ_nhàng chủ_yếu tác_giả nói cách tư_duy suy_nghĩ đúng tiền_bạc chọn công_việc như_thế_nào phù_hợp mang sự tự_do tài_chính tương_lai ngoài_ra tác_giả còn nói thêm tư_duy đúng cuộc_sống làm_việc tiền làm học duy_trì sự học dài_lâu bản_thân tụt so thời_đại nếu chịu mở_lòng cơ_hội kinh_doanh luôn quanh cách tiền ngày_càng sinh_đẻ thêm điều_minh thấy tâm_đắc tác_giả nói xem tiền công_cụ chứ xem mục_đích cuộc_đời mục_đích cuộc_đời cái gì lớn_lao cao_cả tiền_bạc dư_giả món quà đi kèm thực_hiện điều cao_cả ngoài_ra thấy việc tác_giả giữ góc nhìn trung_lập học_hỏi tư_duy người cha góc nhìn giúp thiên_kiến chọn_lọc cái giúp sống tốt thấy tư_duy tác_giả đáng học_hỏi người trẻ sinh_viên,Positive,tiki
"TÔI ĐÃ ĐẶT 2 CUỐN SÁCH DCLG1,  NHƯNG NHÀ SÁCH CHỈ XÁC NHẬN GIAO CÓ 1 CUỐN, TÔI YÊU CẦU KIÊM TRA LẠI BÊN BỘ PHẬN XUẤT SÁCH CÓ BỎ SÓT CHỈ 1 CUỐN THÌ SHIP TRẢ ĐỦ HÀNG CHO TÔI. LÀM ĂN LÂU DÀI CẦN UY TÍN.MONG BÊN BÁN HỒI ÂM SỚM, ĐỪNG ĐỂ SỰ VIỆC NÀY TÁI PHẠM VỚI KHÁCH KHÁC NỮA! HUHU",đặt cuốn sách dclg1 nhưng nhà_sách xác_nhận giao cuốn yêu_cầu kiêm_tra bên bộ_phận xuất_sách bỏ sót cuốn giao hàng trả đủ hàng làm_ăn lâu_dài cần uy_tín_mong bên bán hồi_âm sớm đừng sự_việc tái_phạm khách khác nữa huhu,Neutral,tiki
"bộ sách Dạy Con Làm Giàu đã nổi tiếng từ lâu,nay mình mới mua từng cuốn để đọc nếu thích hợp rồi mới mua tiếp Mặc dù biết mua nguyên bộ sẽ rẻ hơn,tập 1 mỏng dính,Nếu chuyên tâm đọc chắc hết trong vòng 5 ngày trở lại",bộ sách dạy con làm_giàu nổi_tiếng lâu_nay mới mua từng cuốn đọc nếu thích_hợp rồi mới mua tiếp mặc_dù biết mua nguyên_bộ rẻ tập mỏng dính nếu chuyên_tâm đọc chắc hết vòng ngày trở_lại,Positive,tiki
"Sách bọc nilon xé rột rột 😊 thơm phức, mới coong. Shipper nhiệt tình vui vẻ, giao hàng nhanh. Sách thuộc loạt giáo dục tài chính cá nhân hay nhất mọi thời đại nên nội dung k nói rồi, ng đọc lĩnh hội đc đến đâu tùy độ hiểu biết mỗi người.
Cảm ơn ah 🙏",sách bọc nilon xé rột rột thơm_phức mới coong shipper nhiệt_tình vui_vẻ giao hàng nhanh_sách thuộc loạt giáo_dục tài_chính cá_nhân mọi thời_đại nội_dung nói rồi ng đọc lĩnh_hội đến đâu tùy_độ hiểu_biết mỗi người cảm_ơn ah,Positive,tiki
"Tôi vẫn thích mua sách trên Tiki nhất trên các sàn thương mại khác. Giao nhanh bao bì đẹp, hộp cacton cũng đẹp :)",thích mua sách trên tiki trên sàn thương_mại khác giao nhanh bao_bì đẹp hộp_cacton đẹp,Positive,tiki
"Good, thích Tiki vì có bọc bookcare sách đẹp, ok
Hy vọng Tiki sẽ cải thiện bọc cẩn thận hơn ạ",good thích tiki bọc bookcare sách đẹp tốt hy_vọng tiki cải_thiện bọc cẩn_thận,Positive,tiki
"Sách dạy làm giàu:
- muốn nhận lại thì hãy cho đi
- tìm các nhà môi giới thông minh
- pháp lý, đầu tư, kế toán... mạnh
- quan tâm đến việc kinh doanh riêng
- học cách quảng cáo, buôn bán từ chính niềm yêu thích của mình",sách dạy làm_giàu muốn nhận hãy đi tìm nhà môi_giới thông_minh pháp_lý đầu_tư kế_toán mạnh quan_tâm đến việc kinh_doanh riêng học cách quảng_cáo buôn_bán chính niềm yêu_thích,Positive,tiki
"Shop giao hàng nhanh. Sản phẩm được đóng gói cẩn thận, sản phẩm đúng như mô tả.",shop giao hàng nhanh sản_phẩm đóng_gói cẩn_thận sản_phẩm đúng mô_tả,Positive,tiki
"Làm ăn vớ vẩn. Giá bìa 65k tăng giá lên tận 125k. Quy định của tiki đâu? Đã thế tăng giá bìa xong để giảm giá cho khách hàng là 62%. Trong khi tính ra 47.900₫ giảm so với giá bìa 65k có 26%. Tiki xem xét lại và liên hệ với khách hàng. Không để ý, nhận hàng thì lại k trả hàng hoàn tiền được.",làm_ăn vớ_vẩn giá bìa 65 tăng_giá lên tận 125 quy_định tiki đâu tăng_giá bìa xong giảm_giá khách_hàng 62 tính ra 47 900 giảm so giá bìa 65 26 tiki xem_xét liên_hệ khách_hàng_không để_ý nhận hàng trả hàng hoàn tiền,Negative,tiki
"CUỐN SÁCH CẦN PHẢI CÓ NẾU MUỐN GIÀU CÓ THỰC SỰ với bước  cơ bản là phân biệt được đâu là TÀI SÀN, ntn TIEUE SAND---) ngôn ra cái sai của mình thực sự! CẢM ƠN TÁC GIẢ R.K 💚💚💚",cuốn sách cần phải nếu muốn giàu_có thực_sự bước cơ_bản phân_biệt đâu tài_sàn ntn tieue sand_ngôn ra cái sai thực_sự cảm_ơn tác_giả rồi,Positive,tiki
"Chủ nhật học lớp về tài chính, đc thầy gợi ý những sách nên đọc là cuốn này tập 1,2. Đặt liền tikinow và bắt đầu buổi học chiều là nhận đc sách nóng hổi. Sách bao vừa vặn, giấy đẹp. Còn nội dung thì chưa kịp đọc nhưng thầy giới thiệu thì có lẽ là hay. Dịch vụ giao hàng thì luôn hài lòng!",chủ_nhật học lớp tài_chính thầy gợi_ý sách đọc cuốn tập đặt liền tikinow bắt_đầu buổi học chiều nhận sách nóng_hổi sách bao vừa vặn giấy đẹp còn nội_dung chưa kịp đọc nhưng thầy giới_thiệu có_lẽ dịch_vụ giao hàng luôn hài_lòng,Positive,tiki
"Đặt hàng 1/8/2021
Nhận hàng 25/9/2021
Dịch bệnh giản cách nên giao hàng chậm thì mình thông cảm.
Nhưng nhận được thùng hàng đã bị rách đến mức ""hả họng"" ra hết.
Sách là mặt hàng dễ bị ướt hư hỏng mà gói hàng rất cẩu thả, không chống nước và chồng sốc.
May là lấy ra chỉ bị móp góc nhẹ.
Mình tin dùng mà mua hàng Tiki cả trăm triệu rồi, nhưng đây là lần đầu mình complain về khâu đóng gói và kho hàng.",đặt_hàng 2021 nhận hàng 25 2021 dịch_bệnh giản_cách giao hàng chậm thông_cảm nhưng nhận thùng hàng rách đến mức hả họng ra hết sách mặt_hàng dễ ướt hư_hỏng gói hàng cẩu_thả chống nước chồng sốc may lấy ra móp_góc nhẹ tin dùng mua hàng tiki cả trăm triệu rồi nhưng lần đầu complain khâu đóng_gói kho hàng,Negative,tiki
"Sách đẹp, đóng gói siêu cẩn thận lun, đúng là tiki có khác",sách đẹp đóng_gói siêu cẩn_thận lun đúng tiki khác,Positive,tiki
"Thật sự đáng đọc, thay đổi tư duy nhiều. 
Giấy in mực chất lượng okela. 
Thêm bookcare nữa đúng chuẩn bài",thật_sự đáng đọc thấy đổi tư_duy nhiều giấy in mực chất_lượng okela thêm bookcare nữa đúng chuẩn bài,Positive,tiki
"Hôm qua vừa nhận đc thì mình đã dành thời gian và đọc xong cuốn sách này. Cá nhân mình thấy rằng cuốn sách rất hay, có nhiều kiến thức về tài chính mà trước giờ mình chưa được biết. Highly recommend mọi người mua và đọc thử nha 😉",hôm_qua vừa nhận dành thời_gian đọc xong cuốn sách cá_nhân thấy rằng cuốn sách nhiều kiến_thức tài_chính trước giờ chưa biết highly_recommend mọi người mua đọc thử,Positive,tiki
"Sách bị biến dạng, bị cong sách. Tiki dịch vụ không được như trước",sách biến_dạng cong sách tiki dịch_vụ trước,Negative,tiki
"Mình thấy giới thiệu sách hay từ lâu. Được bữa sale nhiều nên mua hẳn mấy cuốn để dành đọc từ từ. Nội dung thì mọi người cũng đánh giá khá nhiều nên mình ko nhận xét nữa!   Quyển nào cũng còn bọc nhựa nhưng sao có quyển 1 là ko có, tiếc nhỉ!",thấy giới_thiệu sách lâu bữa sale nhiều mua hẳn mấy cuốn để_dành đọc từ_từ nội_dung mọi người đánh_giá khá nhiều nhận_xét nữa quyển nào còn bọc nhựa nhưng sao quyển tiếc nhỉ,Positive,tiki
Đó h mua sách trên tiki đồng ý là giá rẻ hơn ngoài 1 xíu nhưng sách nào cũng có lỗi nhỏ : “ ko bong tróc bao bì thì gáy sách bị cong... mà ko lẻ 30-40k lại đi trả hàng. Nay bực quá phải nói. Sách mua về thì ai bóc siêu sản rồi chưa đọc trang nào thì bìa sách nó bị bong như vầy. Dạy con làm giàu mua trên tiki 51k rẻ hơn ở nhà sách 65k. mà mình là người đọc sách nên rất quý cuốn mình đọc xong. Đằng này còn chưa đọc nữa. THỀ CHO DÙ CÓ MẮC HƠN 100k ĐI NỮA KO BAO GIỜ MUA SÁCH TRÊN TIKI NỮA.,mua sách trên tiki đồng_ý giá rẻ ngoài xíu nhưng sách nào lỗi nhỏ bong tróc bao_bì gáy sách cong lẻ 30 40 đi trả hàng nay bực quá phải nói sách mua ai bóc siêu_sản rồi chưa đọc trang nào bìa sách nó bong như_vầy dạy con làm_giàu mua trên tiki 51 rẻ nhà sách 65 người đọc sách quý_cuốn đọc xong đằng còn chưa đọc nữa thề cho_dù mắc 100 đi_nữa bao_giờ mua sách trên tiki nữa,Negative,tiki
"Về vận chuyển: giao hàng nhanh chóng. Hôm nay đặt mai có
Chất lượng sách: cuốn Vãn Tình chất lượng ổn, tuy nhiên cuốn Đọc vị bất kì ai bìa mỏng, in sơ sài chất lượng kém, cuốn chả giàu cha nghèo vì rẻ ba mươi mấy ngàn nên chất lượng so với giá OK
Nội dung: đọc xong mình sẽ quay lại review nhé. Riêng cuốn Vãn Tình mình rất thích vì mình đọc cuốn Bạn đắt giá bao nhiêu thấy hay, các câu chuyện tác giả chia sẻ gần gũi thực tế, lồng ghép kinh nghiệm và những điều hữu ích mình nên học hỏi. Cuốn Kcbnhpbn là tác phẩm sau bdgbn, mình lướt đọc các trang đầu thấy hay… nên đọc hết mình sẽ quay lại review nhé",vận_chuyển_giao hàng nhanh_chóng hôm_nay đặt mai chất_lượng sách cuốn vãn_tình chất_lượng ổn tuy_nhiên cuốn đọc_vị bất_kì ai bìa mỏng in sơ_sài chất_lượng kém cuốn chả giàu cha nghèo rẻ ba_mươi mấy ngàn chất_lượng so giá tốt nội_dung đọc xong quay review riêng cuốn vãn_tình thích đọc cuốn đắt_giá bao_nhiêu thấy câu_chuyện tác_giả chia_sẻ gần_gũi thực_tế lồng_ghép kinh_nghiệm điều hữu_ích học_hỏi cuốn kcbnhpbn tác_phẩm sau bdgbn lướt đọc trang đầu thấy đọc hết_mình quay review,Negative,tiki
"Chọn mua của Tiki Training mà lo lắng, không ngờ nhân phẩm còn được, mua 4 quyển thì 2 quyển còn nguyên seal, 2 cuốn ko còn bao nilon, nhưng không bị dơ hay gãy gấp gì. Hôm qua đặt sáng nay đã có rùi. Tuyệt! Giá cũng rất mềm! 4 cuốn mất có 144k free ship. ?? Cảm ơn Tiki nhiều!",chọn mua tiki_training lo_lắng ngờ nhân_phẩm còn mua quyển quyển còn nguyên seal cuốn còn bao_nilon nhưng dơ gãy gấp gì hôm_qua đặt sáng nay rùi tuyệt_giá mềm cuốn mất 144 free giao hàng cảm_ơn tiki nhiều,Positive,tiki
"Rất hay, rất ý nghĩa, ikigai nói về những lối sống lành mạnh của người nhật như là chủ yếu ăn đậu với rau cá 3ngày / tuần ăn no 80% đi bộ vận động nhẹ sẽ giúp cơ thể khoẻ mạnh hơn, còn dạy con làm giàu hướng dẫn về quản lí tài chính, nói về đồng tiền, sự khác biệt giữa 2 người cha, tuy chưa đọc hết nhưng mình thấy có khá nhiều kiến thức bổ ích, tiki luôn giao hàng nhanh vote 10* (mỗi sp 5* =))",ý_nghĩa ikigai nói lối sống lành_mạnh người nhật chủ_yếu ăn_đậu rau cá ngày tuần ăn no 80 đi bộ vận_động nhẹ giúp cơ_thể khỏe mạnh còn dạy con làm_giàu hướng_dẫn quản_lí tài_chính nói đồng_tiền_sự khác_biệt giữa người cha tuy chưa đọc hết nhưng thấy khá nhiều kiến_thức bổ_ích tiki luôn giao hàng nhanh vote 10 mỗi sản_phẩm,Positive,tiki
"Giao hàng nhanh, hàng còn nguyên không bị hỏng móp. Sách mới toanh luôn.",giao hàng nhanh hàng còn nguyên hỏng móp_sách mới_toanh luôn,Positive,tiki
Sách được đóng gói cẩn thận và giao hàng nhanh,sách đóng_gói cẩn_thận giao hàng nhanh,Positive,tiki
Đẹp,đẹp,Positive,tiki
